CowO10	CowO11	CowO12	CowO13	CowO14	CowO15	CowO21	CowO2	CowO3	CowO6	CowO7	CowO8
Socs7	6.30844266892916	6.60461210957318	6.63353424835921	6.41259316451446	6.52905326238852	6.5438201743323	6.28679163939404	6.47218184053987	6.50010015541988	6.57979634656675	6.34328536329916	6.60537771915965
Sod1	6.95575618670939	6.77883191914619	6.89584049692396	6.84982734333449	6.86411573317237	6.63123343584445	7.07277645085284	6.91899407545562	7.01226560150611	6.93577867170746	6.98954111463159	7.00102348310136
Sod2	6.80054129096597	6.80516089796479	6.82421131632187	6.9532857980429	6.76670204515577	6.79804640768749	6.95339353737356	6.8915244286632	6.71466379599477	6.86967887909121	6.90302003768844	7.02978334874211
Soga1	4.47869015951134	4.53285306868789	4.50671909606689	4.60940139069413	4.46509686375574	4.56530652606472	4.29884403071216	4.51218737238025	4.56606757233795	4.67581057060483	4.1280335162302	4.6078687984547
Soga3	6.36159774380994	6.21042504539471	6.50947267555368	6.43863940510015	6.37172381788614	6.52322213545552	6.15176557835415	6.4185119796046	6.09655622356859	6.44964121653719	6.17689096624483	6.41666557966549
Son	9.45293018077707	9.3667435676101	9.31827107873984	9.4102698178134	9.39895627801675	9.39637998530995	9.45278525285301	9.45129564124838	9.24135646364362	9.50446405243054	9.43425379777882	9.34238370404594
Sorbs1	6.5574629181226	6.67041846555993	6.70707616158746	6.61214507377708	6.7999745936737	6.76334697315234	6.58068837191929	6.69108329243275	6.73123440398505	6.73562396248602	6.67284295732948	6.55441044415598
Sorbs2	6.83547596069348	6.84865024828017	6.87205615732192	6.5404727416768	6.67765167037331	7.07155314573023	6.5304918988949	7.13220274405991	6.66523046638018	6.84612144422536	6.6795859969628	6.65962919478133
Sorbs3	5.46764469836855	5.20589803249422	5.19593742462089	5.64790717615115	5.48501740288108	5.42206875959755	5.71257811051172	5.51036996169573	5.66343733679039	5.50437385470273	5.47456303454452	5.59767063503499
Sorcs1	6.087773587528	6.11612756096581	6.27018219159688	6.1891148424228	6.06251316637544	6.18892420409122	5.79952346673946	6.12477275336344	5.85385404720641	5.93768417215117	5.93600276985855	5.81087152565405
Sorcs2	5.52513946495303	5.81331824294323	5.74912037412284	5.38129169186848	5.70517734233704	5.83451937546269	5.40683103021721	5.45215988136447	5.80754980977384	5.67515316211362	5.62090642408856	5.45091806524896
Sorcs3	5.56080660901564	5.18711223996031	5.41973187970917	5.52400807836067	5.50705438230389	5.33460260545139	5.26191012475147	5.5378900406397	5.06327617158443	5.25957272046598	5.23661526530712	5.12330401766227
Sorl1	7.87013125503906	8.09794986217386	8.06734924681785	7.88108348559111	7.98205558613106	8.31613179981571	7.73203261435618	8.03520039738149	7.79973277033535	8.04988829583567	7.9136802883524	7.90849271081848
Sort1	8.27602492717899	8.35407424097569	8.47606125258465	8.26526271272968	8.32003809049406	8.57803298122261	8.08545185406324	8.46216930739146	8.11872303491684	8.20449426251789	8.23570183619708	8.33053355055226
Sos1	5.61543246657338	5.58361168892709	5.60154346694172	5.71677484809011	5.80510694930065	5.82156806799759	5.53169657595822	5.70040601341813	5.21123515875865	5.44230655220108	5.55236569521816	5.73529541036342
Sos2	4.1727044467776	4.17446179224781	4.30153303436752	4.2397089740891	4.44708117914513	4.11862863096219	4.38032405456145	4.35100397467123	4.25847376104041	4.2486771882103	4.41079699054199	4.33278713651393
Sowaha	3.52446014621048	3.93621799818112	4.01880495276592	3.71473267903941	3.85175042171654	3.67480134848591	3.26575661082578	3.18850871702458	4.10656022372865	3.58678486122307	3.32722570486933	3.59280882688254
Sowahb	2.04409574810751	2.42959002551579	2.43446815067731	2.45477727031844	2.06694491170237	2.45633182257257	2.34100365935786	1.85536884276889	2.29847634489666	2.02730189882512	2.52299846922198	2.54496623234432
Sowahc	2.05432923332477	2.05826277058021	1.96027922477228	2.12865377447116	2.36454652585608	2.35506194686996	1.85643195786114	2.55396050361448	1.78437356946371	2.16316041119838	1.6595883952537	2.36293108194302
Sox1	3.65320013990562	3.80653854739703	3.25243918229459	3.69017798686288	4.2784715818995	4.27682720851269	3.5197844288735	3.45633329429388	3.33346372488621	3.58926827769758	3.53385539513952	3.47731011222672
Sox10	6.71557154040672	5.79607329745143	5.99539075826051	6.59307233045432	6.35588655699255	6.07613357287523	6.61654374261003	6.4269439347968	6.07841320286108	6.41345764360284	6.26829622534131	6.19729566706608
Sox11	5.14536780540886	4.89006219380542	5.14436040566543	5.0794932526568	5.61993558916404	5.15694457065287	5.23682698007083	5.14062007273212	5.2750501615703	5.3053104691278	5.25638712033816	5.0822345191993
Sox12	6.20247794159555	6.3616984631435	6.30502832776739	6.26992063870004	6.15246719395822	6.15038597541734	6.26780200393128	6.19850452299517	6.50861560959842	6.13099034998009	6.2951577993949	6.17446745403308
Sox13	2.55997108893367	3.1230105989226	3.1572482971101	2.97915700353722	3.52080257460306	2.77525780539276	2.81803844624797	2.8124811394596	3.28566096696105	2.83715185041843	3.00926850782109	2.66305803946027
Sox17	2.02422273302433	2.19804314857008	2.32952492728006	2.22987662360739	1.72879805130322	1.88675311271001	2.25048464054696	2.3784157106592	2.69250012080819	2.49045615637908	2.04093893036672	2.59226776648522
Sox18	3.42386255026758	4.03249976601416	3.84337627536778	3.54492448437606	3.17547814584886	3.80952560514663	3.59980320388041	3.53303133080881	4.54283049088368	3.84322306251257	3.7274366110858	3.67495043960523
Sox2	6.91278087838903	7.12787505575363	6.9936052508661	7.12160520338804	7.38102354125795	6.86708173735117	7.23931981963779	7.02669978487393	7.14402834537031	7.28306614906094	7.18182234493239	7.1039063671037
Sox21	4.07227913345535	4.28873321894286	4.1924497202354	3.71971182699111	4.18998032852673	3.8536839322811	4.09371482856451	3.87446626031539	4.10090673525607	3.95562119095261	4.23541827451809	4.13634457215838
Sox3	1.79305629677925	2.15833165475302	1.60280039956284	1.70074880039725	2.1464672863362	1.70852324218349	1.85610218032615	1.95598967130272	2.15993127772106	2.03562317437883	1.63011321528091	1.90609723011769
Sox4	5.86699287268496	5.89895663613928	5.73603436148556	5.96805771656224	6.17599710109972	5.80691886662532	6.14874055286581	6.11827746299761	6.11475414021877	5.82960803815772	6.07034098412969	5.88614977954219
Sox5	4.50429877589231	4.30231306870593	4.59866458397545	4.27630159677031	4.47835365462588	4.99482061717249	4.12811613178711	4.67013046327542	4.43523139583489	4.53710203987213	4.2252618736189	4.57267217257103
Sox6	5.78384029393098	5.93863847292516	6.09954573476656	5.8826034353264	6.17897476842377	5.96534033006739	5.79187731158197	5.9750039615658	5.95111821505425	6.05707111666944	5.90129742962668	5.8805460437447
Sox8	5.2914813005673	5.11122324995982	5.18227593870645	5.19350797307273	5.19880176471377	5.22101657084321	5.30089935970656	5.28353844701155	5.10479250616164	5.09381409406019	5.30185052961803	5.28813513329457
Sox9	4.36077882855138	3.99518864918094	4.4715847566184	4.15578196302351	4.0197332459085	4.16574093590386	4.25387932020337	4.33838948133628	4.31445538401592	4.10526226623627	4.34864047553567	4.26805168687307
Sp1	5.5508900372194	5.45531388139856	5.36203193872321	5.38336088484589	5.56749086962347	5.69072552147695	5.34829126109651	5.65184241402012	5.27018100669148	5.48583352953172	5.38147806095055	5.30054690707962
Sp2	4.37613925118892	4.38288721950037	4.32158941377755	4.64869687919734	4.55552004279313	4.38998657777179	4.37660054061758	4.20774311799941	4.34488974034313	4.2620141188483	4.33524543074011	4.20245820316749
Sp3	7.14264025925654	7.07707865627467	6.99840755871029	7.19029606251233	7.20307273887542	7.14941382044319	7.11407622305862	7.15710087504298	7.10400258894208	6.96849983320997	7.08158251969604	6.96642559500019
Sp4	5.58383250439321	5.61030472452491	5.71098490428407	5.91123388308342	5.79423201536769	5.76423185454264	5.72278804728938	5.95253709401758	5.36532546323796	5.91248028874579	5.72898129667983	5.72349183296671
Sp8	2.85000949950802	2.58462367335033	2.57815211282517	2.28898942824925	3.58994845447484	3.13171053413715	2.64509768207698	2.98640647646577	3.02631629843469	2.68302232713596	2.76021531526327	2.4605331995716
Sp9	3.61032901625188	3.69087962455246	3.43659946498438	3.80040871124346	4.63357843372986	4.12893436937501	3.50371450628464	3.86345337360075	3.43548168262614	3.67672954081404	3.5834532576356	3.18044257179851
Spa17	2.45110965801412	2.06204394956085	2.38823004275583	2.7499543671431	3.26912834904308	2.20762487849316	2.84828228776737	3.04625525719746	2.32492490887138	2.28612407163225	2.6092911275318	2.85419026951896
Spag4	2.71502559516253	2.64841125814451	2.51186253859345	2.55238775033675	2.31816720722668	2.55101294972422	2.78071521379716	2.50896570751562	2.87533588056181	2.88001904768124	2.63545237254686	2.79397035339155
Spag5	1.38669992381188	1.50776074841126	1.25639043138661	1.72515353020614	0.988213481559216	1.55561435107064	1.39239773890352	1.7848254622506	1.16840171899684	1.17300553744643	1.26923960886512	1.50225676756824
Spag6l	1.35571913037285	0.884787877324027	0.645033217266742	1.43335806324378	1.32535313840209	1.52345272052228	1.33789251603552	1.51578593957822	1.18482254770121	1.43101364401921	0.789710603530038	1.67054823901905
Spag7	4.41358682978563	4.15630998165893	4.33857989558109	4.29473081854748	4.40981428382831	4.19955740169977	4.28431746396021	4.36045643950333	4.38796454798377	4.22109774722212	4.28468015663711	4.08248040649663
Spag9	7.95331949652095	8.06946811033082	8.10179625076817	8.05367427465303	8.17348404096144	8.10519612607195	7.95645601240668	8.19309167810707	7.92116852295268	8.02368759537426	8.02403303625355	8.01321866304346
Sparc	8.37979815684473	8.26417911678956	8.06624295135854	8.21280429216982	8.56720418723766	8.15678812970376	8.44849475048827	8.28729931318531	8.53132735325793	8.46610507469659	8.25833036046291	8.28603679326758
Sparcl1	5.62619818234982	6.59621648333373	6.59658812260142	7.02438073766064	6.92637940682233	5.77414712213617	6.67793938270785	5.72020146185062	5.97074547809639	6.53209806788394	6.75942090245898	6.67826471365676
Spast	4.92784869302408	4.8538520313241	4.85021881971574	5.01469189387602	5.11107501869013	5.03053164603718	4.91310558477303	5.01553772598458	4.84584957053156	4.98681260428647	4.80792781750691	5.04982662086508
Spata13	3.00839128303403	2.88255400849534	3.45861372710893	3.28640655175938	2.98537744111466	3.03039387616446	2.9615251869673	3.08045693212827	3.06313841290758	2.99104032469148	3.19832622074408	2.76361706250692
Spata2	5.90730519744883	5.88878960332247	6.10914869924998	5.9621127520899	5.91417475104058	5.87652303637971	5.71550192745392	5.96711014800894	5.67919691345019	6.01215070018923	5.74859762562096	5.89035321277415
Spata2l	4.54973273883969	5.01304597144099	4.81261535631759	4.62927457185705	4.4461793668324	4.82188552911312	4.51754216886668	4.63496182823105	4.82126468442012	4.60821443549009	4.62411183766198	4.75405948939942
Spata5	4.16746769964295	4.35359647136922	4.32898981978982	4.39919176917984	4.65194986785262	4.38883779408144	4.56833390228253	4.47147696288051	4.41681192287375	4.42723138287114	4.59679069569183	4.57765820893114
Spata6	3.84955198707769	3.8314091792592	3.25196512296231	3.54399345935716	3.7857009956697	3.74827110279036	3.80938934222403	3.64857113005113	3.44187566632956	3.58757898720728	3.65919093501938	3.72156067051535
Spata7	1.47126601857421	1.42219531307309	1.62159921490206	1.40640871083796	1.74091158508321	1.66785468465223	1.34207561025399	1.44523829080393	1.45627058516863	1.10865751420305	1.57898758979783	1.25931885377831
Spats2	3.99003847334065	3.74210905669021	3.81133749278571	3.79675986035108	3.53128166060321	3.84582009473611	3.73186761266758	4.03378994629215	3.90557585406924	3.90911042879169	3.59378473819723	3.85980364973103
Spats2l	4.40372306291667	4.41905284702656	4.12935314343866	4.54936907506735	4.33308362176787	4.31236243295765	4.42508686540067	4.34341688845629	4.3583086749447	4.31416446277957	4.25368971457867	4.27336718152039
Spcs1	2.44644875098352	2.10465976051406	2.35864070973997	2.68586008645321	2.19736274690268	2.38940317714963	2.35761986166103	2.59022467900969	2.64710467153989	1.69940654507288	2.24861032545443	2.29411896251716
Spcs2	6.16102676746817	6.14880630813392	6.182060394564	6.28346781151449	6.2707532802794	6.09294757686382	6.35944499349907	6.20129083081983	6.04107320043305	6.08752827011995	6.3932292756951	6.23731642352491
Spcs3	4.71134152582861	4.82166297147276	4.7717463966122	4.9181201334257	4.86638745607247	4.64921632974258	4.82736256649733	5.08911952889135	4.83410045840554	4.62803728487936	4.71230305137677	4.91673909806046
Spdya	1.64205177329571	1.52395927579347	1.24842125322409	1.48136417498525	1.40091889907757	1.02389593302146	1.47388164617861	1.5709043773429	0.92076674743987	1.62905095650892	1.19656400158266	1.46086953567063
Specc1	5.97396282274653	5.94962153573085	5.91774732728107	6.15561854033985	6.1692175276759	6.17745569434092	5.97095471173377	6.04896441813737	5.72680542190225	5.79822766836628	5.95669693237282	6.06647655626851
Specc1l	5.06260000389077	5.18624890006892	5.28446537991065	5.18779296314926	5.20221281430707	5.32780205401587	5.0861688246753	5.36071951440922	5.12570967471693	5.24860277210295	5.11907603703173	5.36670176953707
Spef1	3.68958900293549	3.58133438932712	3.69887333750605	3.70078169528994	3.77144406963566	3.79292497765592	3.88988372817637	3.59267040420893	3.72120762502488	3.47576222474187	3.87101028314639	4.15150793587965
Spef2	1.09971316454997	1.57324960016879	0.928014500269669	1.20957372497065	1.09106145389202	1.40211868714451	1.46523579149007	1.4431093811788	1.11089398802231	1.36619506858633	1.54489934400131	1.15561375041858
Speg	7.38874030357263	7.67526004177921	7.60188731135392	7.38351343336549	7.23014347205216	7.4991323084586	7.48945985434815	7.33529146514638	7.69130464153418	7.59613978462588	7.5743605381963	7.61096070457622
Spen	4.93625857468966	5.41961545437767	5.42123614122091	5.0178981580415	5.23587784395008	5.52941587808554	4.63027030696292	5.15189576869307	4.83447311380192	5.06488080825151	4.91599356300235	5.07066660643928
Spg11	3.03051185404475	3.13806389947312	3.06323858698536	3.25238931921285	3.09423010541506	3.36839266717435	2.85454590823418	3.54474967848146	2.88558896003299	3.07268361667861	2.8868364776381	2.84663445888247
Spg20	3.24068447358565	3.30689017532961	3.80503537811606	3.59138445771834	3.65619296218389	2.98692615150636	3.54822761408023	3.39421299975513	3.29203796994873	3.23865306303747	3.71289605860397	3.47404592395889
Spg21	4.55482092609265	4.65043083700487	4.53409283539463	4.5569315784287	4.62226726887552	4.71830621768308	4.59485986928775	4.50401333976757	4.62423583336416	4.33333222086674	4.68976925102854	4.51979439390298
Sphk2	4.70922618458685	4.79838133037594	4.64584037634241	5.00643593480145	4.46661339235456	4.86848538935372	4.85731109082032	4.71520432518359	4.85809324773049	4.70303527722277	4.82630596203749	4.70174374120241
Sphkap	5.40707467160434	5.26795328893129	5.37937739621305	5.36273750599699	5.16268558736278	5.5222152366997	5.14823752569784	5.40585344556816	5.35684243414666	5.10007094376276	5.20017486415144	5.16994284278102
Spi1	2.35807689367041	2.65158015909588	2.39834892106024	2.35166727260176	2.43945186059505	2.52094566658044	2.41249379843244	2.43185452132791	2.4524471649934	2.76241192426465	2.43333561263309	2.44037620738998
Spice1	2.67430216900537	2.32164849066379	2.27832283460907	2.26818913664834	2.58301262138561	2.68961379549247	2.3907251751917	2.68181012557706	2.47513925908779	2.75042569395629	2.21473956733989	2.56220943935115
Spin1	7.76971899893232	7.82202963141072	7.70374722923692	7.80895671399304	7.82242645079099	7.89652979571909	7.73067161594808	7.86223741251922	7.68146685191958	7.72472706947856	7.71803265720445	7.76615375282783
Spin2c	1.69348491943511	0.873133417043233	1.69049176753574	1.57752158481041	1.74444390724583	2.01584683024847	2.01355177595531	2.1169525704407	1.95877141761256	1.6442110963299	2.01748016719627	2.20847078351599
Spindoc	4.71377375871411	4.74381609126626	4.80248776409691	4.76051309891334	4.56462156461666	4.68306409646433	4.63610338308212	4.75879309100588	4.50452375816566	4.77448468610244	4.64693921323871	4.75297559910461
Spint1	1.73376175642952	1.57786798128951	1.69901709258323	1.00058152409223	1.49225686307002	1.98457663707124	1.46375252323305	1.59739398461378	1.70847308016508	1.35521497127176	1.74957485093991	1.67610534646914
Spint2	1.32126244614014	1.18006178126159	0.875321990146625	1.42476634244726	1.49926171773347	1.28287560221252	1.40434140824007	0.783045738701317	0.920672506208573	1.45413990734879	1.08493679444864	1.60570524449503
Spire1	6.53029342266113	6.72943578421551	6.68602137809827	6.54397630612392	6.72742760069129	6.48602332762179	6.66683539993417	6.42804966233479	6.8202949101011	6.66549337039262	6.66688772498026	6.75478396014381
Spns1	6.57224651944646	6.78486761106278	6.52052158200553	6.52806917151437	6.57113742090349	6.71696631022007	6.78275445937784	6.48676923521787	6.68059026753261	6.50563834107854	6.86630820093004	6.72390263915
Spns2	5.95134076397449	5.87419103043726	5.93358070642863	5.72804564741836	5.6260319706879	5.98194062582124	6.07972032087734	5.84944069716824	6.14263792195736	5.86653607530406	6.09746358304423	6.26749681870361
Spock1	7.41493658188151	7.38010684920435	7.52316576417314	7.45839283507076	7.22171508048014	7.47454265654105	7.14455013976825	7.36280101689738	7.22384263952329	7.28723440674217	7.18196549206392	7.32022217019842
Spock2	9.26384961487673	9.22674236472427	9.28416278469589	9.2485717684142	9.21571112435459	9.40476496139298	9.08155804418083	9.24309926881743	9.107619174629	9.23469999623094	9.11245901341899	9.21565239536197
Spock3	6.24102122498167	5.75109092136765	5.73554777521954	6.17619868267359	6.33520070639332	6.04246421324459	6.15566880371025	6.16856809277311	5.67818743938296	5.82582892155641	6.02353138204747	5.85144330422038
Spon1	6.99564289515858	6.85209770923418	7.03224225024506	7.20783951182731	7.3359641839315	7.18085696072833	6.89137576827357	7.01810955095076	6.92704679165845	7.14255003330298	6.82690077851667	6.98710032228883
Spop	7.57470122260448	7.57982656500372	7.6090128727442	7.69350871199639	7.70242787997025	7.3405972572471	7.7437520581205	7.39333802981952	7.78756062027706	7.54551385991669	7.62703399804579	7.75522491642227
Spopl	4.4584241928919	4.67153577952232	4.61886274020087	4.57862069391314	4.59740526077772	4.5345891396442	4.43662631806579	4.75016578593671	4.56599301708769	4.62286759480421	4.42850165780088	4.53632148798152
Spout1	3.58990485110526	3.67728798047918	3.57246037510386	3.62743833743977	3.43760882084287	3.51624880035533	3.9001030397908	3.57536271001541	3.74091214761421	3.73625174932018	3.88125497258032	3.81597058605269
Sppl2a	3.18590613602952	3.11213390625001	3.10875585493978	2.66996074502051	2.77889066149118	3.42053644292335	2.89287815634744	3.22132923849311	2.69095970234827	2.80575254392355	3.13169981774614	3.15182805781605
Sppl2b	4.03430132188945	3.94745053663668	4.13065002462297	4.12770076798106	3.54089998838991	3.86067247341643	3.96929761703241	3.77231286406363	3.86210894503838	3.87697341981463	3.9851219054326	4.035688260532
Sppl3	6.04851827121746	6.09586683482959	6.02807694525352	5.97414439384823	6.03428475027356	6.03035011099923	5.87930332958711	6.00354561145462	5.84893023405566	5.88400331614079	5.8842771183165	6.00480117834443
Spred1	7.14974396270234	7.36072252455329	7.54661765219628	7.55443016516466	7.49414700068915	7.48674584280519	7.39144440466488	7.33490455849633	7.27201746327792	7.28507831414359	7.5990516776016	7.3447694200467
Spred2	5.84696087488245	6.0607187239116	6.00323002811048	5.91830362258134	5.72087046362553	6.17169192892027	5.74050538834737	5.99698521646265	5.80932631488052	5.85965799105219	5.88222315794658	5.85708101341324
Spred3	4.66951130740399	4.8963038728745	4.72038081970773	4.68418779110158	4.52678239099375	4.74506413143075	4.65882552944434	4.5019167443717	4.56294649105181	4.86148550175364	4.75565990092547	4.59848029124019
Sprn	2.76715521734506	2.74494822578388	2.74440698695978	2.67855600230113	2.3606652620293	2.30637884670827	2.23947167764249	2.54791257350806	2.14674226648982	2.74912860228265	2.16327266589152	2.28930451611538
Sprtn	2.43090869684969	2.3123974413892	2.35812105678391	2.37450270134378	2.41061596994342	2.19364731627198	2.35106296590414	2.37053709798063	2.35475788427478	2.53889079102173	2.09248795347646	2.73789992840722
Spry1	2.72434205569298	2.86057081335482	3.14917227487903	3.17979391885632	2.68137812304459	2.39906634993506	3.13286936855499	2.5105626323367	3.3689939395831	3.11068391392125	3.04417869452275	3.07756391957902
Spry2	5.99254526222595	5.79843649681028	5.82421903734393	5.5918902586482	5.77626132527636	5.85135619992272	5.94017951984599	5.82552158515313	6.14278568780558	5.91496802726002	5.92916387135082	5.91042415823542
Spry4	2.96222165926106	3.29728230734085	3.18394398315014	3.33967054596212	2.44752166063228	3.40494174847591	2.73422883306779	3.18748660989523	2.81907663942285	3.00577526227886	2.88003803539647	2.81053314441396
Spryd3	8.3609080803101	8.37591419679218	8.33660466221677	8.2796025977744	8.253276436376	8.20354886106901	8.40523343237781	8.21048984964916	8.38953250382902	8.30378359582073	8.37638142038443	8.43197747117816
Spryd4	2.89237328170883	2.64002015569563	2.52012517863978	2.38724385874	2.55106061681652	2.52564241397883	2.62552321709963	2.36535761892143	2.64412702172676	2.71592730193251	2.49023467715323	2.70754097158037
Spryd7	5.86520260517183	5.6283734928117	5.54947512819386	5.7645742305398	5.67587205536869	5.54197069475222	5.77987554958698	5.76670648361488	5.68362652708696	5.6229398191569	5.62283980177803	5.61266652728544
Spsb1	4.800615150212	4.12816548005471	4.45829052827457	4.65231033781412	4.69179785753751	4.46675667668276	4.47528596550822	4.36239606907775	4.32850911745942	4.3900891725448	4.30396094475019	4.45308948833434
Spsb2	2.82626620301701	2.42902094814022	2.77753782689323	2.95841218421272	2.58578657808273	2.40513301412536	2.79253266876772	2.77852050330777	2.63907345688683	2.52532284883776	2.87592766788764	2.11084530921247
Spsb3	4.22202227289057	4.33661321718171	4.3485440243224	4.14298766189014	4.2494357868446	4.37058996890302	4.1807842572267	4.24744902975446	4.34946460697678	4.15342841098187	4.28896573072104	4.27756572076762
Sptan1	11.7732637027667	11.7772934604512	11.78283771675	11.629066198076	11.6322027915548	11.895084844908	11.5047167014076	11.7761912680726	11.5976417723955	11.7756162968656	11.5441055030773	11.6925992859187
Sptb	7.32850619585109	7.58657136064223	7.63562209442864	7.42517331946031	7.15143097198603	7.43553892465549	7.29665208584277	7.37087275070771	7.47781850535527	7.4145114297237	7.39904409292903	7.48303140910821
Sptbn1	11.1267677936262	11.1602742628669	11.2063734250709	11.1505565641405	11.118307670906	11.2376079394218	11.0539382634939	11.1748325939742	10.9618855502739	11.1117229300149	11.1289865829944	11.1266298628137
Sptbn2	11.2090707879419	11.5693659580822	11.7070744517102	11.2093194673038	11.2736516145951	11.5959305606561	11.0957065912562	11.4154721003662	11.6019528654136	11.5168014862542	11.3286680126009	11.3554771428413
Sptbn4	8.37875073487899	8.5747585854821	8.50380244826729	8.36237504689896	8.24503688671479	8.42460111880862	8.48421559823146	8.24649845542915	8.49025036274027	8.50118644037039	8.5312183559596	8.62942425711431
Sptlc1	2.96646621177404	2.47605223056115	2.47244585317418	2.91954244806901	2.99683165776945	3.21670296610107	3.04093948484796	2.84723358111014	2.5941786133065	2.84477622194083	3.09224175528528	2.53514874940914
Sptlc2	5.41761975621627	5.48456568504784	5.43681516835603	5.44724603978327	5.51652443891035	5.39673947371715	5.19072135240705	5.36486348762848	5.38427508262793	5.31381762297594	5.0968704415601	5.42174531249438
Sptssa	4.41211600160572	4.27377559209403	4.27901671321973	4.42470294641369	4.49930101706691	4.1321440746659	4.55698783416901	4.36262293226364	4.39804012086167	4.15194539502702	4.44979314548557	4.46097615078673
Sptssb	1.07933360156257	1.50048520961325	1.16788319995351	1.37368274652083	1.17011345999118	1.86912241186148	1.47478280133788	1.28065459338319	1.71454475251562	0.892483461692294	1.4889653518746	1.92939174539193
Spty2d1	3.49260149273023	3.34500976950978	3.87968296075077	3.50725587038826	3.57035014209952	3.82259027831579	3.08943673912792	3.86956106481047	3.3068031451674	3.4681304160279	3.31889162787006	3.30530151422773
Sqle	3.55889431978173	3.06066141442335	3.32370576233074	3.70896934188402	3.2717329016767	3.40355012160718	3.63962564502248	3.65215476006713	3.51142985127908	3.32673263943544	3.57381169894162	3.19269099041894
Sqor	1.46347992377272	1.78062710987928	1.35747715329649	1.80642736920152	1.90740536347407	1.20048745236031	2.03733250784369	1.35165587723387	1.57210678535984	1.54913954725734	2.01215138181562	1.43895564067391
Sqstm1	9.48406316041629	9.15036567443654	9.10580271091248	9.23989633233607	9.28764104670627	9.10136371990835	9.22861335079997	9.19454506827975	9.03687233103326	9.34785621961331	9.03100476201944	9.21489282820698
Sra1	4.41481080019417	4.62295869129725	4.2787768531735	4.44366709384575	4.46734832462034	4.54784912659847	4.71685306840165	4.15995508113372	4.70158290039091	4.49606064573322	4.72721770446684	4.54471549372012
Srbd1	3.40855962669356	2.64741765922617	2.98236865088916	2.96946919552765	3.0685990151586	3.06397812817795	3.04640618981955	3.41443866329637	2.75831191527248	2.86149646914592	2.98472238148542	2.91850751909689
Src	6.37507481279552	6.62899910464841	6.64773956192817	6.33299198783563	6.44424737319553	6.41819662903995	6.42979940074711	6.44709451244457	6.6539734351366	6.55107905807248	6.45744082111975	6.73922418595703
Srcap	3.53881063236459	3.55225409024078	3.85994332826462	3.41505099513097	3.49844749527017	3.73296404443257	3.0089006217336	3.24119219179061	2.90546398866971	3.13751234603583	3.33808835401326	3.30387539413994
Srcin1	8.9788313404422	9.032878929698	9.03043943368494	8.92343607445044	8.77881379902967	8.99774556647833	8.89190049064386	8.80127993674247	9.02194535934423	8.99284849648244	8.94357953961169	8.92004142328892
Srd5a1	2.49241021064925	1.66210623694482	1.84933761139245	1.87188338187777	2.05759885851312	1.39071994396682	1.92889442866596	1.78307359251528	1.89703825959293	1.47774635988732	1.48484258428156	2.13085036381617
Srebf1	5.71290956895896	5.7161787205961	5.32782954369575	5.74674921012132	5.67684968130363	5.14115266989875	5.9887580257286	5.37825064531545	5.76805341382032	5.6364478388129	5.72722944673023	5.61374056927456
Srebf2	7.02386337212944	6.81158435066608	7.11805103949899	7.0372345479548	6.8255347987955	7.0831006247155	7.01565542822627	7.03713567650994	6.97884924033645	7.00408219538964	7.12588750733684	6.93341412434223
Srek1	6.49122435823469	6.59144506818815	6.56239750573084	6.3565715482224	6.56957976024806	6.64838637604428	6.44401192941115	6.67122838162603	6.53811639680688	6.73060665098022	6.54940114505087	6.41846761658836
Srf	6.83751526926001	6.97157599550241	7.17397938232095	6.95590794283653	6.94686914062914	6.80575326360218	6.87901961238226	6.87050831243861	7.04671745434249	6.96424282085984	6.94429727568362	6.99554055609453
Srgap1	3.12315213447904	2.47455776300624	2.91714154406296	2.82519047430116	2.74905238461662	2.97477108107904	2.88153554590153	2.90648373586826	2.40716531894664	2.73156843075763	2.95474284320638	2.87891672806476
Srgap2	7.50335574528152	7.54178463833722	7.6346881596206	7.58122753585963	7.55858231279666	7.6244160852692	7.48072534115903	7.68010683555892	7.5980583756907	7.6088831611882	7.50765226198037	7.54967564599611
Srgap3	9.3511884830208	9.63122662934992	9.71566999055661	9.53264124058496	9.59294714555123	9.68235649110412	9.375471104916	9.53869724747979	9.47179501922926	9.55960972570763	9.51310751576591	9.61377056066344
Srl	1.06666614474305	1.77894451494479	0.984516327498151	1.27184217748605	1.08742622112213	1.34372785622888	1.31626850856023	1.84925926521183	1.09481731950591	0.888250713335919	1.2074688292185	1.61594803510516
Srm	6.17054278753773	5.98543595562958	6.1422560295081	6.13109046973309	6.14974504264607	6.01761225720159	6.17784652177441	5.99426198651001	6.23919682616298	6.09537061571774	6.14592175615537	6.11144072136316
Srp14	6.37471733048121	5.93244431661739	5.98860741193562	6.08210013352381	6.01974885162897	5.96571277547824	6.25834204254492	6.19478903564762	6.0501588329256	5.93821088111302	6.10692428316177	6.19328696545075
Srp19	2.21104882190441	2.05447722434051	2.13715132229942	2.20116154812068	2.16146825041731	2.06324359468951	1.98773652720006	1.92174796326506	1.54325309896845	1.64261819719622	2.13194987738834	1.81700595322053
Srp68	6.36182792347551	6.22132714462103	6.37015408743084	6.29314326055654	6.21954040080796	6.20795392597442	6.28122591281978	6.26282641154884	6.27419068726499	6.34217558011543	6.26868998036555	6.28990599555144
